NUMBER,GAS_USED,TXS,TIMESTAMP
242889,48279000,2299,1614122530
242890,39627000,1887,1614122540
242891,67557000,3217,1614122553
242892,0,0,1614122554
242893,85134000,4054,1614122583
242894,13650000,650,1614122595
242895,66297000,3157,1614122605
242896,29442000,1402,1614122611
242897,18963000,903,1614122613
242898,62748000,2988,1614122621
242899,45402000,2162,1614122627
242900,25914000,1234,1614122630
242901,77700000,3700,1614122668
242902,30450000,1450,1614122688
242903,55566000,2646,1614122719
242904,30408000,1448,1614122723
242905,13545000,645,1614122725
242906,53802000,2562,1614122731
242907,31710000,1510,1614122761
242908,75852000,3612,1614122785
242909,24969000,1189,1614122795
242910,74781000,3561,1614122812
242911,22869000,1089,1614122822
242912,71253000,3393,1614122850
242913,13881000,661,1614122852
242914,71820000,3420,1614122866
242915,22449000,1069,1614122874
242916,71001000,3381,1614122894
242917,22050000,1050,1614122903
242918,62958000,2998,1614122935
242919,22071000,1051,1614122938
242920,21819000,1039,1614122941
242921,63546000,3026,1614122972
242922,43953000,2093,1614122988
242923,39900000,1900,1614122995
242924,68250000,3250,1614123010
242925,42000,2,1614123013
242926,85386000,4066,1614123027
242927,22764000,1084,1614123044
242928,35868000,1708,1614123049
242929,72282000,3442,1614123072
242930,35868000,1708,1614123094
242931,30450000,1450,1614123099
242932,66150000,3150,1614123109
242933,27300000,1300,1614123115
242934,58254000,2774,1614123142
242935,49896000,2376,1614123161
242936,58254000,2774,1614123177
242937,49896000,2376,1614123197
242938,35721000,1701,1614123255
242939,45129000,2149,1614123263
242940,40215000,1915,1614123277
242941,29841000,1421,1614123282
242942,62286000,2966,1614123294
242943,23058000,1098,1614123301
242944,10395000,495,1614123302
242945,77133000,3673,1614123325
242946,30912000,1472,1614123334
242947,38178000,1818,1614123339
242948,59535000,2835,1614123346
242949,46662000,2222,1614123352
242950,44520000,2120,1614123358
242951,63630000,3030,1614123380
242952,44520000,2120,1614123401
242953,30261000,1441,1614123409
242954,23415000,1115,1614123412
242955,62118000,2958,1614123428
242956,45549000,2169,1614123443
242957,60606000,2886,1614123453
242958,24129000,1149,1614123461
242959,61824000,2944,1614123489
242960,29883000,1423,1614123493
242961,24948000,1188,1614123496
242962,60501000,2881,1614123511
242963,22701000,1081,1614123515
242964,71799000,3419,1614123524
242965,31500000,1500,1614123534
242966,48888000,2328,1614123544
242967,27762000,1322,1614123549
242968,75138000,3578,1614123572
242969,32550000,1550,1614123594
242970,44835000,2135,1614123603
242971,30765000,1465,1614123608
242972,54684000,2604,1614123639
242973,37968000,1808,1614123645
242974,19047000,907,1614123647
242975,10500000,500,1614123648
242976,74634000,3554,1614123688
242977,13692000,652,1614123701
242978,40026000,1906,1614123706
242979,45255000,2155,1614123734
242980,60732000,2892,1614123746
242981,1932000,92,1614123748
242982,23898000,1138,1614123751
242983,62013000,2953,1614123784
242984,39648000,1888,1614123808
242985,20265000,965,1614123811
242986,49392000,2352,1614123817
242987,43365000,2065,1614123843
242988,64785000,3085,1614123858
242989,20706000,986,1614123886
242990,66759000,3179,1614123902
242991,14238000,678,1614123904
242992,22827000,1087,1614123907
242993,84756000,4036,1614123944
242994,23394000,1114,1614123964
242995,83748000,3988,1614123977
242996,1008000,48,1614123983
242997,44394000,2114,1614123988
242998,22260000,1060,1614123991
242999,63210000,3010,1614124012
243000,44940000,2140,1614124048
243001,63210000,3010,1614124062
243002,44940000,2140,1614124079
243003,62118000,2958,1614124090
243004,46032000,2192,1614124097
243005,46620000,2220,1614124102
243006,39018000,1858,1614124132
243007,43680000,2080,1614124139
243008,49938000,2378,1614124151
243009,17661000,841,1614124153
243010,22638000,1078,1614124156
243011,44352000,2112,1614124161
243012,41181000,1961,1614124191
243013,44310000,2110,1614124198
243014,41706000,1986,1614124253
243015,61110000,2910,1614124275
243016,33642000,1602,1614124284
243017,61173000,2913,1614124305
243018,29883000,1423,1614124320
243019,16086000,766,1614124322
243020,60375000,2875,1614124329
243021,43092000,2052,1614124367
243022,56280000,2680,1614124379
243023,51807000,2467,1614124390
243024,46893000,2233,1614124412
243025,61257000,2917,1614124436
243026,24108000,1148,1614124442
243027,70560000,3360,1614124490
243028,25830000,1230,1614124506
243029,20685000,985,1614124509
243030,72240000,3440,1614124531
243031,35238000,1678,1614124540
243032,32214000,1534,1614124548
243033,75936000,3616,1614124563
243034,0,0,1614124566
243035,15624000,744,1614124568
243036,49581000,2361,1614124575
243037,36183000,1723,1614124601
243038,35553000,1693,1614124610
243039,72597000,3457,1614124622
243040,10941000,521,1614124623
243041,74151000,3531,1614124642
243042,18291000,871,1614124668
243043,43050000,2050,1614124675
243044,42756000,2036,1614124689
243045,42294000,2014,1614124745
243046,9891000,471,1614124747
243047,75936000,3616,1614124778
243048,31437000,1497,1614124788
243049,63063000,3003,1614124811
243050,24150000,1150,1614124830
243051,27258000,1298,1614124835
243052,24360000,1160,1614124838
243053,75285000,3585,1614124847
243054,32865000,1565,1614124857
243055,15141000,721,1614124859
243056,79317000,3777,1614124869
243057,8043000,383,1614124883
243058,54579000,2599,1614124890
243059,53571000,2551,1614124913
243060,54579000,2599,1614124932
243061,34251000,1631,1614124937
243062,65457000,3117,1614124945
243063,42693000,2033,1614124954
243064,42357000,2017,1614124977
243065,5649000,269,1614124981
243066,79716000,3796,1614124997
243067,12663000,603,1614124999
243068,31605000,1505,1614125003
243069,72828000,3468,1614125014
243070,22071000,1051,1614125017
243071,26355000,1255,1614125021
243072,70707000,3367,1614125029
243073,12600000,600,1614125031
243074,18291000,871,1614125033
243075,10773000,513,1614125035
243076,41391000,1971,1614125040
243077,9975000,475,1614125041
243078,76188000,3628,1614125067
243079,21483000,1023,1614125077
243080,19509000,929,1614125080
243081,30891000,1471,1614125084
243082,59409000,2829,1614125096
243083,17535000,835,1614125099
243084,75726000,3606,1614125121
243085,14280000,680,1614125123
243086,71169000,3389,1614125137
243087,22701000,1081,1614125144
243088,63315000,3015,1614125171
243089,44835000,2135,1614125185
243090,59115000,2815,1614125203
243091,32949000,1569,1614125229
243092,56952000,2712,1614125238
243093,29421000,1401,1614125253
243094,56112000,2672,1614125270
243095,18522000,882,1614125272
243096,84483000,4023,1614125283
243097,22050000,1050,1614125294
243098,22050000,1050,1614125297
243099,66150000,3150,1614125310
243100,21063000,1003,1614125313
243101,64218000,3058,1614125331
243102,22869000,1089,1614125335
243103,31101000,1481,1614125339
243104,41265000,1965,1614125344
243105,38682000,1842,1614125349
243106,17094000,814,1614125351
243107,8526000,406,1614125352
243108,77007000,3667,1614125371
243109,29547000,1407,1614125379
243110,78603000,3743,1614125395
243111,29547000,1407,1614125407
243112,27552000,1312,1614125411
243113,59850000,2850,1614125418
243114,21525000,1025,1614125421
243115,63924000,3044,1614125462
243116,13377000,637,1614125464
243117,41265000,1965,1614125469
243118,66885000,3185,1614125479
243119,19131000,911,1614125493
243120,30219000,1439,1614125497
243121,13671000,651,1614125499
243122,71568000,3408,1614125517
243123,33201000,1581,1614125573
243124,10479000,499,1614125574
243125,78519000,3739,1614125600
243126,21945000,1045,1614125604
243127,71505000,3405,1614125629
243128,36645000,1745,1614125675
243129,30030000,1430,1614125678
243130,76650000,3650,1614125689
243131,22050000,1050,1614125692
243132,79800000,3800,1614125703
243133,22050000,1050,1614125708
243134,73500000,3500,1614125732
243135,22050000,1050,1614125737
243136,34650000,1650,1614125741
243137,51450000,2450,1614125754
243138,44100000,2100,1614125788
243139,41202000,1962,1614125863
243140,17619000,839,1614125865
243141,75768000,3608,1614125888
243142,32382000,1542,1614125911
243143,74193000,3533,1614125924
243144,25809000,1229,1614125931
243145,43995000,2095,1614125936
243146,64155000,3055,1614125972
243147,22218000,1058,1614125984
243148,22050000,1050,1614125988
243149,49056000,2336,1614125994
243150,50799000,2419,1614126000
243151,42567000,2027,1614126032
243152,59367000,2827,1614126043
243153,18039000,859,1614126046
243154,34881000,1661,1614126050
243155,23898000,1138,1614126053
243156,62118000,2958,1614126080
243157,45339000,2159,1614126094
243158,42315000,2015,1614126153
243159,46662000,2222,1614126185
243160,33915000,1615,1614126189
243161,52353000,2493,1614126196
243162,55797000,2657,1614126230
243163,29274000,1394,1614126246
243164,56847000,2707,1614126272
243165,46851000,2231,1614126285
243166,5187000,247,1614126288
243167,11151000,531,1614126289
243168,74634000,3554,1614126303
243169,22365000,1065,1614126308
243170,63777000,3037,1614126327
243171,44331000,2111,1614126333
243172,22281000,1061,1614126336
243173,82950000,3950,1614126347
243174,25200000,1200,1614126366
243175,60333000,2873,1614126410
243176,25746000,1226,1614126439
243177,37317000,1777,1614126445
243178,65583000,3123,1614126480
243179,19152000,912,1614126482
243180,66360000,3160,1614126509
243181,22638000,1078,1614126532
243182,71106000,3386,1614126544
243183,35910000,1710,1614126553
243184,11739000,559,1614126554
243185,73395000,3495,1614126601
243186,12789000,609,1614126615
243187,14763000,703,1614126616
243188,81900000,3900,1614126641
243189,16800000,800,1614126666
243190,29421000,1401,1614126672
243191,67179000,3199,1614126694
243192,16800000,800,1614126696
243193,68775000,3275,1614126723
243194,17178000,818,1614126735
243195,52248000,2488,1614126743
243196,50820000,2420,1614126765
243197,34608000,1648,1614126770
243198,56301000,2681,1614126777
243199,43050000,2050,1614126789
243200,22050000,1050,1614126795
243201,84987000,4047,1614126812
243202,1113000,53,1614126814
243203,6699000,319,1614126815
243204,79086000,3766,1614126831
243205,22365000,1065,1614126835
243206,45171000,2151,1614126841
243207,48300000,2300,1614126893
243208,58947000,2807,1614126909
243209,38010000,1810,1614126927
243210,47838000,2278,1614126944
243211,60312000,2872,1614126960
243212,30513000,1453,1614126968
243213,14427000,687,1614126970
243214,71526000,3406,1614126984
243215,22197000,1057,1614126991
243216,28455000,1355,1614126994
243217,16191000,771,1614126996
243218,72555000,3455,1614127036
243219,21336000,1016,1614127039
243220,21987000,1047,1614127042
243221,42441000,2021,1614127047
243222,43134000,2054,1614127052
243223,42294000,2014,1614127069
243224,48384000,2304,1614127095
243225,38640000,1840,1614127103
243226,61845000,2945,1614127141
243227,21504000,1024,1614127149
243228,54369000,2589,1614127156
243229,47250000,2250,1614127167
243230,54873000,2613,1614127179
243231,53277000,2537,1614127191
243232,32340000,1540,1614127221
243233,63777000,3037,1614127241
243234,43911000,2091,1614127250
243235,62244000,2964,1614127263
243236,44898000,2138,1614127277
243237,37191000,1771,1614127286
243238,48594000,2314,1614127318
243239,48006000,2286,1614127326
243240,40950000,1950,1614127332
243241,39228000,1868,1614127337
243242,47796000,2276,1614127356
243243,60354000,2874,1614127393
243244,21924000,1044,1614127399
243245,57750000,2750,1614127407
243246,42000000,2000,1614127417
243247,66150000,3150,1614127434
243248,32550000,1550,1614127438
243249,37695000,1795,1614127443
243250,60312000,2872,1614127451
243251,47838000,2278,1614127457
243252,51807000,2467,1614127465
243253,43050000,2050,1614127476
243254,24318000,1158,1614127479
243255,74550000,3550,1614127517
243256,28644000,1364,1614127532
243257,57204000,2724,1614127547
243258,50778000,2418,1614127560
243259,51618000,2458,1614127569
243260,55482000,2642,1614127577
243261,30534000,1454,1614127592
243262,59556000,2836,1614127607
243263,22260000,1060,1614127611
243264,63336000,3016,1614127629
243265,23289000,1109,1614127647
243266,62538000,2978,1614127660
243267,38619000,1839,1614127671
243268,46095000,2195,1614127679
243269,58401000,2781,1614127688
243270,15351000,731,1614127690
243271,70098000,3338,1614127705
243272,22701000,1081,1614127715
243273,62349000,2969,1614127764
243274,3591000,171,1614127767
243275,69006000,3286,1614127776
243276,16863000,803,1614127778
243277,19215000,915,1614127780
243278,66045000,3145,1614127811
243279,42105000,2005,1614127848
243280,26460000,1260,1614127852
243281,43197000,2057,1614127858
243282,44100000,2100,1614127871
243283,22050000,1050,1614127876
243284,60354000,2874,1614127883
243285,47250000,2250,1614127894
243286,60900000,2900,1614127913
243287,26523000,1263,1614127923
243288,53886000,2566,1614127932
243289,52647000,2507,1614127968
243290,49266000,2346,1614127991
243291,58884000,2804,1614128035
243292,36099000,1719,1614128045
243293,12663000,603,1614128047
243294,73290000,3490,1614128077
243295,25116000,1196,1614128098
243296,59934000,2854,1614128131
243297,25410000,1210,1614128146
243298,30429000,1449,1614128150
243299,77721000,3701,1614128173
243300,24423000,1163,1614128179
243301,48552000,2312,1614128185
243302,59598000,2838,1614128221
243303,24402000,1162,1614128227
243304,26355000,1255,1614128230
243305,46557000,2217,1614128236
243306,26565000,1265,1614128239
243307,69762000,3322,1614128251
243308,21168000,1008,1614128254
243309,83223000,3963,1614128277
243310,16968000,808,1614128289
243311,22050000,1050,1614128293
243312,63336000,3016,1614128324
243313,10185000,485,1614128325
243314,75432000,3592,1614128339
243315,22281000,1061,1614128343
243316,80094000,3814,1614128353
243317,28056000,1336,1614128375
243318,80094000,3814,1614128392
243319,26250000,1250,1614128399
243320,52500000,2500,1614128407
243321,21042000,1002,1614128410
243322,79800000,3800,1614128448
243323,14700000,700,1614128460
243324,70308000,3348,1614128479
243325,23142000,1102,1614128483
243326,31332000,1492,1614128487
243327,54348000,2588,1614128502
243328,22470000,1070,1614128505
243329,63084000,3004,1614128548
243330,45066000,2146,1614128568
243331,26754000,1274,1614128574
243332,75159000,3579,1614128584
243333,21840000,1040,1614128613
243334,37212000,1772,1614128618
243335,70938000,3378,1614128628
243336,22806000,1086,1614128631
243337,57918000,2758,1614128638
243338,44814000,2134,1614128644
243339,12222000,582,1614128645
243340,85722000,4082,1614128670
243341,17850000,850,1614128681
243342,50946000,2426,1614128690
243343,50400000,2400,1614128701
243344,29148000,1388,1614128709
243345,74802000,3562,1614128728
243346,25704000,1224,1614128744
243347,59619000,2839,1614128776
243348,22827000,1087,1614128781
243349,62706000,2986,1614128795
243350,45444000,2164,1614128811
243351,38073000,1813,1614128817
243352,57750000,2750,1614128827
243353,50400000,2400,1614128860
243354,34650000,1650,1614128884
243355,54600000,2600,1614128904
243356,52815000,2515,1614128917
243357,32235000,1535,1614128924
243358,29085000,1385,1614128928
243359,48552000,2312,1614128934
243360,56658000,2698,1614128940
243361,50337000,2397,1614128951
243362,40089000,1909,1614128962
243363,61173000,2913,1614128985
